mean_x,std_x,mean_y,std_y,mean_z,std_z,median_x,median_y,median_z,rms_x,rms_y,rms_z,Activity,window_size,extra_cols,classifier,accuracy
-8.55094828825132,5.140484474387832,-2.03604274740102,2.357664443799863,-1.2549707144905202,1.9794080011580963,-9.33039775,-1.5938855,-1.5711328,9.977138731107758,3.115132693610725,2.3437166060079737,1.0,,,,
-8.07834890281447,5.637245695371704,-2.0691292245340898,2.586410514890769,-1.22904726276318,2.0820529272497024,-9.168135,-1.5878979,-1.5968793,9.850799968814236,3.312222078810323,2.4177472088650456,1.0,,,,
-8.48815902118265,5.315690340358499,-1.92308272985351,2.373398282436311,-1.25486102296231,2.005439626503553,-9.396859,-1.5304174,-1.6124469,10.015258726736173,3.054712194779152,2.365684738611788,1.0,,,,
-8.23890167502665,5.864664173541879,-1.9815989256685904,2.497132512448309,-1.18146744604142,2.1608701772495937,-9.456735,-1.5531702,-1.5747254,10.113050315269998,3.187852739217625,2.462767802490183,1.0,,,,
-8.702157967457149,5.508817767919782,-1.97997677930592,2.4002799145369447,-1.30370792543825,2.0351981413569216,-9.616602,-1.5507752,-1.595083,10.299253686103992,3.1115352665075364,2.416957970142049,1.0,,,,
-8.561828145367148,5.420718539612162,-1.92953527233335,2.3620964813138428,-1.3619633027780902,1.98143643367635,-9.474098,-1.5304174,-1.6753162,10.13356258561105,3.0500174022804805,2.404378168844131,1.0,,,,
-7.989972686083151,5.943843096427177,-2.02975091197117,2.5642600075808075,-1.39966174807368,2.0125190754469617,-9.21364,-1.5962806,-1.7184265,9.958360019566465,3.2703697269767718,2.4513845145261413,1.0,,,,
-8.109391594088148,5.900465984343028,-2.04155021537945,2.5275186698509957,-1.4755332122302602,1.9889047148345524,-9.210048,-1.6142431,-1.7794995,10.028844941400614,3.2490426141189994,2.4764773823085204,1.0,,,,
-8.17154163193815,5.937394295207056,-2.04528057793431,2.5751956477770235,-1.48560115597079,2.0085857573891155,-9.31483,-1.6202307,-1.7848883,10.100828860012216,3.28858712318908,2.4982849195814625,1.0,,,,
-7.767204254685749,6.5345816736053655,-2.1939741677761098,2.830207733238429,-1.39436312621555,2.174945824821001,-9.277707,-1.6890875,-1.7459693,10.150380267902651,3.581005230679157,2.583532052956941,1.0,,,,
-7.853253952572749,6.851138878054421,-2.2675385099945697,2.9344785870079004,-1.38443660832089,2.269086898910506,-9.436377,-1.7627344,-1.7555493,10.42169379563554,3.7084896483496186,2.6580857919311685,1.0,,,,
-7.459927199968,7.017497876726647,-2.5962972122878005,3.1054746137231697,-1.43005622160675,2.2990953900826727,-9.253158,-1.99924255,-1.7537531,10.241864589940906,4.047805799567523,2.7075635559771394,1.0,,,,
-6.433791857323,7.8239208135429426,-2.7054265173873,3.1470662725745697,-1.18343016365755,2.5489249643741085,-8.8370235,-2.13995,-1.6429834,10.129531803590243,4.150103464367938,2.81025362312089,1.0,,,,
-6.306576085259,7.693075405449781,-2.8106664300914,3.191901550131996,-1.14757528334329,2.6872114325831777,-8.668774,-2.1824616,-1.6908838,9.947678679626572,4.253008498342999,2.9219914979934773,1.0,,,,
-6.188110156209,7.592541548874414,-2.7410458466505703,3.160954211742797,-1.09705246645522,2.6464836491329606,-8.637039000000001,-2.0501368,-1.6483721999999998,9.794865720200624,4.183893385612839,2.8648559857842057,1.0,,,,
-6.014179527237,7.6991092814424436,-2.76866030186434,3.22168270514646,-1.09490533110732,2.7054379767496624,-8.58375,-2.11899355,-1.6836988,9.769679580898742,4.247907640210572,2.918597664997102,1.0,,,,
-6.4538016486129,7.297231723564311,-2.86986364919061,3.2253066919,-1.15628225728489,2.657450420638919,-8.731643,-2.1770728,-1.6783099,9.741721949790598,4.3172584613109,2.8981082444701416,1.0,,,,
-6.8968075710089005,6.996837876362289,-2.7794569309765,3.1245227811012146,-1.24765848000697,2.4988820974729973,-8.9513855,-2.0824695,-1.7076489,9.824545533490271,4.181868415047726,2.793038384950044,1.0,,,,
-6.724170850849501,7.053242149883254,-2.7982811858416,3.11895740100773,-1.19001562908534,2.51022194316097,-8.842412,-2.0285815,-1.64358215,9.744880628119764,4.190259283664433,2.778012131253968,1.0,,,,
-6.51936326986498,6.960923711196591,-2.8968682139021404,3.205229055748683,-1.15322848852988,2.595723439861096,-8.744216,-2.0728893,-1.6836988,9.537114676754364,4.320340119542924,2.8403725324332427,1.0,,,,
-6.52244254806798,6.70877701881696,-2.83194138962349,3.173147543506303,-1.2044949588370102,2.556140060349739,-8.71847,-1.9968475,-1.7040564,9.35681280570762,4.253087980176605,2.8257140892150674,1.0,,,,
-6.37223638535008,7.028768314189215,-2.17536714382839,3.6041671151391648,-0.93815956665955,2.782260071784456,-8.7735555,-1.6974701,-1.6190332,9.487306286050313,4.209779424660948,2.936173441668745,1.0,,,,
-7.37448236369508,6.33207104435441,-2.07362383940913,3.703978310297022,-1.16758339692735,2.6543099005706203,-9.084309,-1.5968793,-1.6872913,9.719985279988922,4.244922985227959,2.899760686168365,1.0,,,,
-7.039132207133981,6.723401067155535,-2.1619324001663003,3.838270339996175,-1.16094835564851,2.5725905553690804,-9.0849075,-1.6465759,-1.6262183,9.734141160849225,4.405254919500479,2.82241443626856,1.0,,,,
-7.06002444185398,6.761679378714455,-2.1951654518156,3.842924161808965,-1.1963287815996202,2.586190410211456,-9.0849075,-1.6741186,-1.6657361,9.7756970667113,4.425699659292293,2.8494882683656253,1.0,,,,
-7.264807114405979,6.655323409654282,-2.1456066300669,3.802826692530185,-1.22273004012968,2.543631218910124,-9.19448,-1.5837067,-1.658551,9.852449040549056,4.366362177420365,2.822255929013124,1.0,,,,
-6.492643476408079,7.486261632077804,-1.96179127557903,3.692880864291313,-0.9931894519081096,2.651159591596031,-9.050778,-1.50706605,-1.5639478,9.90951727056695,4.18162577077229,2.831090331920401,1.0,,,,
-5.31438008988808,7.970300619353423,-2.37996695463132,3.908501328957153,-0.78818715579983,2.885042143677593,-8.4520235,-1.7944684,-1.43162295,9.579578680853578,4.576092803210717,2.9907703294241146,1.0,,,,
-4.16459958954098,8.244669421042639,-2.7676207434814803,4.184659038919143,-0.2972188096630599,3.294187597039316,-7.380253,-2.26389225,-1.1549982,9.236799424231345,5.017080411131224,3.3075687362933506,1.0,,,,
-4.367738080913901,8.293530509047232,-2.58847244375104,4.085655408668986,-0.2690750547256602,3.256224275101812,-7.6455012,-2.11599985,-1.0921289,9.37335501557274,4.83660725203573,3.267322744210913,1.0,,,,
-4.2833864517639,8.254004798234595,-2.56164044123741,4.093968220311969,-0.2513749027631599,3.25753306115134,-7.39342515,-1.9986438,-1.09153015,9.299246996635494,4.8293454565921605,3.2672176214989417,1.0,,,,
-5.1780858728752,7.886932804646095,-2.79502671125919,3.3933519823757674,-0.50982181927446,3.0155379371833835,-8.10594375,-2.0249891,-1.28792175,9.434844056574144,4.396249764622787,3.058330809118029,1.0,,,,
-4.714899393024901,7.955015120521484,-2.9710982491131297,3.3583344474924983,-0.38623653582689,3.030134610995919,-7.828121,-2.169289,-1.2202624,9.247299165381856,4.483953062544015,3.054651276719316,1.0,,,,
-5.541364109606,7.669649886349511,-2.7753554582108,3.122685781994675,-0.4823019665011799,2.906360172999657,-8.400531,-2.0680993,-1.2747492,9.462042357462291,4.177770268036788,2.946106692244784,1.0,,,,
-4.948261474060301,8.112037075335497,-2.85079761519617,3.206799153456997,-0.31601444306293,2.995909796888468,-8.144862499999999,-2.3082000000000003,-1.1490106,9.502128031514156,4.290758424034227,3.01253060388051,1.0,,,,
-4.3120897993903,8.495450702013335,-3.0112084794168,3.25759480950479,-0.2233146138441699,3.0297154343679646,-7.7628572,-2.5369245,-0.9508228,9.527161228211936,4.436135756424074,3.037934336025688,1.0,,,,
-5.2209829492477,8.225231220268347,-3.0655154263618702,3.341974155091846,-0.4662592880260399,3.105686067627661,-8.087382,-2.523153,-1.1687695,9.742335016987065,4.534994606674242,3.140490992556278,1.0,,,,
-4.545614265447701,8.751608548418385,-2.87756890353651,3.263184232876179,-0.34944089345592,2.978157886722141,-7.968828800000001,-2.38963075,-0.92567503,9.8617068114496,4.350721104862044,2.9985885573490334,1.0,,,,
-5.9025870676625,8.65641103066633,-2.57209925117404,3.120521708072556,-0.99436923751572,2.744686983103364,-8.750802499999999,-2.07348815,-1.3244458,10.477308147762876,4.043927581997743,2.9192596348620032,1.0,,,,
-4.550390537916501,9.348741876048862,-2.68000673575514,3.0631791523542797,-0.89671950176912,2.7281411999423204,-8.246052,-2.2794598,-1.1472144,10.397356813755582,4.070074031649891,2.871734714710916,1.0,,,,
-3.3895966614474293,9.714621736031534,-2.99779912237622,3.1260741269113588,-0.80278947041172,2.721658877587827,-7.65747625,-2.7770252,-0.91190371,10.288986393298025,4.331182174079526,2.837586647092307,1.0,,,,
-3.7044097641816314,9.805597034830544,-2.97202619787129,3.1633381175109343,-0.91962989927982,2.759917244155816,-7.8143498,-2.8818072,-0.9873468,10.482002905477644,4.340466307498643,2.9090999202911623,1.0,,,,
-3.72246857246593,9.738664615326432,-2.8789549006955903,3.135195576558543,-0.98989594031152,2.730420242054056,-7.824529,-2.6896069,-1.0987152,10.425850601404557,4.256504742568885,2.9043224116588293,1.0,,,,
-3.2119017817379305,9.779065381949373,-2.87932493107935,3.220086062989719,-0.92379256272678,2.794497234575944,-7.277865650000001,-2.6417065,-1.0783575,10.293028359038557,4.319660439409067,2.943230791664478,1.0,,,,
-3.7426713993016314,9.535110525901668,-2.89302755622452,3.2080346079771647,-1.11173070330942,2.6829458726765494,-7.820936,-2.5554857,-1.2651691,10.243335489200344,4.3198488963219095,2.904159725702597,1.0,,,,
-3.22678982184463,9.485207995371685,-2.80781216199823,3.167832106530994,-0.58289745770801,3.2904714241911925,-7.4077955,-2.34053285,-1.099314,10.01904902023256,4.233080366852697,3.341701907654433,1.0,,,,
-1.74930801730223,9.521085833375416,-2.72174102894373,3.14706084155136,0.0977920015466901,3.6076838591343874,-2.9386889,-2.2489233,-0.557440775,9.680452158132898,4.16075307715582,3.6090090195267313,1.0,,,,
-2.81796345702723,9.21941243875042,-2.70578900144297,3.3158496810412585,0.0195572514657,3.80118491852238,-6.901249,-2.0680993,-0.9903406,9.640460764970044,4.279737518539093,3.801235229617721,1.0,,,,
-2.646636692800929,8.88178412259587,-2.73828462732125,3.1848275590772,0.1335210219315698,3.627665499884756,-7.06111625,-2.0992346,-0.94363767,9.26772760627309,4.200158244790488,3.6301218770658057,1.0,,,,
-3.94315620340413,8.47569114605657,-2.69353716025706,3.2287609648842395,-0.0483038310593599,3.644039033233371,-7.988588,-2.00044005,-1.2052936,9.348038363624006,4.204763941298712,3.644359166688077,1.0,,,,
-5.136585213493201,7.9595979071885425,-2.3995030085446603,3.1088081800995826,-0.12210611838457,3.648293177058031,-8.505313000000001,-1.7423767,-1.419049,9.473104374997522,3.927124009840911,3.650336013289068,1.0,,,,
-4.8070882464817,7.931665275908476,-2.41978355489191,3.160062066179456,-0.0271816742826699,3.653019933571807,-8.456814,-1.7507593,-1.3879138,9.274665032146164,3.980118680973181,3.653121059928041,1.0,,,,
-5.2444304284777,7.76649427416479,-2.3279967067092,3.0282680189857785,-0.0725542418810699,3.5970867553707477,-8.702304,-1.7088464,-1.4028827,9.371365099588068,3.8196826911748745,3.597818400597588,1.0,,,,
-5.6415338893157,7.498471317605679,-2.2775266992986603,2.918167619680755,-0.16442395803848,3.566558718559241,-8.795110999999999,-1.6573535,-1.475332,9.383708047741711,3.701733394312925,3.57034680821177,1.0,,,,
-5.2023813118767,7.762874841297698,-2.33138266496352,2.9741165740371964,-0.0734997955839398,3.5973132164010573,-8.659193,-1.7004639,-1.4196478,9.344891498343715,3.778983266231164,3.5980640067742824,1.0,,,,
-5.7178250797157,7.6680151039815,-2.4510370019025105,2.995887218678175,-0.55717770157374,3.157252980668055,-8.83941825,-1.7902771,-1.5220349,9.56514397576504,3.870778037001669,3.2060401393414137,1.0,,,,
-7.2779912169436995,6.867532411578381,-2.4795556970174,2.926768002303125,-1.2226920770484202,2.5723758945977537,-9.217233,-1.839375,-1.7507592,10.006605697137726,3.835905029314056,2.8481737409056658,1.0,,,,
-7.542627941030701,6.859566797536705,-2.33234677967894,2.679700006157017,-1.2929146481660698,2.288959665084314,-9.3806925,-1.8429675,-1.6950751,10.195336821639833,3.5525531134209154,2.6288713615970805,1.0,,,,
-6.8813941833637,7.614477509235716,-2.37146978188716,3.1599275282428825,-1.03074036228345,2.583803598738967,-9.364527,-1.95253965,-1.5483801,10.263228227292243,3.950824079878919,2.781809973973178,1.0,,,,
-7.400803625202499,7.2611110114388095,-2.3111324142488496,3.0704616299764225,-1.12404134202759,2.51664317936515,-9.4507475,-1.8812878,-1.6274158,10.368009809951396,3.8430544697348727,2.756258665443488,1.0,,,,
-6.996657252290501,7.586427612173272,-2.45893613489995,3.2836288932600213,-0.96456872709981,2.6921586808731903,-9.38787775,-2.0255878000000003,-1.470542,10.320227546947514,4.102265913390884,2.8597397070887105,1.0,,,,
-6.785392699208,7.792284315531644,-2.51647695711015,3.315872154415105,-0.90923287904694,2.687793457577211,-9.268127,-2.1453387,-1.4166541,10.33253351973976,4.162651128799029,2.8374175052210497,1.0,,,,
-6.285624453327,8.221933925760812,-2.5503333117859404,3.445200903748853,-0.7643291677474401,2.8419696066051943,-9.1765175,-2.22796685,-1.34420475,10.349360958428251,4.28644482857262,2.9429560515809907,1.0,,,,
-6.400341698007,8.29872042286754,-2.57647914149101,3.4576576272517814,-0.74606223382373,2.843386766999831,-9.3250085,-2.35849545,-1.260379,10.480130462363812,4.3120344425608055,2.9396355494325834,1.0,,,,
-6.9599169336480005,7.968171359365175,-2.4730328596598703,3.345994190306144,-0.77974267522832,2.751224597642759,-9.5178075,-2.2896388,-1.260379,10.579801441212762,4.160717323553709,2.859586583100217,1.0,,,,
-7.1190167639627004,7.658705878411437,-2.5898675412327297,3.508271782573554,-0.8605820094239301,2.6808657287632407,-9.504036,-2.3016138,-1.3352234,10.456393996861244,4.360663341916307,2.815606941780296,1.0,,,,
-5.98694935189502,7.895973789904789,-3.0489331506255395,3.759866832195213,-0.7844135628182001,2.611555441560011,-9.025032,-2.6560767,-1.2250525,9.90908495437493,4.8407222552864,2.7268161767663845,1.0,,,,
-6.19463814135452,7.682028368566582,-3.07031360868707,3.8083739182477294,-0.94062320300098,2.5506946702551367,-8.967552000000001,-2.6464965,-1.3723462,9.868490338333718,4.891884867500317,2.7186053981576257,1.0,,,,
-6.99339715300952,7.042849987367025,-2.89697263374868,3.385818426229555,-1.23937650214824,2.212534073960622,-9.202264,-2.4381299,-1.5914905,9.925187135982746,4.4560315142606814,2.5360128435230758,1.0,,,,
-6.46638304544752,7.456490835010703,-2.9289156091736195,3.47740710474174,-1.16204958411361,2.282898231274438,-9.07892,-2.49201785,-1.53820125,9.869820933687183,4.546526896188914,2.561636892749356,1.0,,,,
-6.54375043847512,7.387642977307041,-2.84058992318662,3.4156440795370577,-1.22374708341014,2.2091959340370657,-9.188493,-2.43274105,-1.6256195,9.869039394044254,4.442474039292287,2.5254907640141404,1.0,,,,
-7.04404044063912,7.079545738060991,-2.77021431079508,3.3259714219813667,-1.34458815326578,2.115790087807718,-9.396859,-2.3710694,-1.6825012,9.986915118626818,4.328530146316485,2.506887511949443,1.0,,,,
-7.29572130910112,6.754397686322163,-2.7609258265727004,3.2078292588573816,-1.41635120107326,1.916795566101652,-9.3735075,-2.2369483,-1.6495697,9.942305443158862,4.23236104010724,2.383307778489513,1.0,,,,
-6.47106889968612,7.193532742938734,-2.88651765582269,3.3533734277886564,-1.29274783585545,2.2845635545425846,-9.11903725,-2.27826225,-1.6178356,9.6758279246903,4.424601397140218,2.624962400083704,1.0,,,,
-6.34384702082612,7.1000176732635065,-2.8870973702856,3.314226046326678,-1.33927911373824,2.28336415629685,-9.051976,-2.1579125,-1.7447717,9.52127333838802,4.395386844369924,2.6471532662006387,1.0,,,,
-6.3014612829034204,7.130138988939042,-2.7030338926347404,3.2169891275013973,-1.26566435633212,2.3302589111613967,-9.048384,-2.03277285,-1.719624,9.515634308942284,4.20183427459893,2.651794271043042,1.0,,,,
-6.594330619348751,6.569215747502199,-2.5650450832020897,3.345114244163027,2.34849639617934,2.464842860510875,-9.13221,-1.7938696,2.1531227,9.308049841643058,4.215358298574582,3.404538977582542,1.0,,,,
-7.679608333213601,5.840159474551425,-2.26640135509505,2.8462403783123427,2.35362245716002,1.854337522571426,-9.510623,-1.6591498,2.12378365,9.647997037714957,3.638359437096927,2.9963488312384965,1.0,,,,
-8.2628365439289,5.439873205215163,-1.84165014887205,2.1595254658608782,2.264835730042249,1.6458696802751989,-9.675879,-1.595083,2.032174,9.892759384545082,2.838172917308261,2.799708536352525,1.0,,,,
-8.6256264401293,4.826711884736795,-1.7663702543663502,1.8241979941830195,2.2462061902423103,1.4382794820716185,-9.691446,-1.6250207,1.9902612,9.88425915802075,2.539244414681579,2.6672251719026416,1.0,,,,
-8.5903424129393,4.802404490050437,-1.74798620409402,1.8069078865229924,2.20140866701498,1.421203379865877,-9.691446,-1.61603945,1.9399658,9.84159903966832,2.5140349798843307,2.6203089829542745,1.0,,,,
-8.5876972339193,4.839361785447696,-1.8351107879419304,1.9981137979733012,2.17438817657078,1.4945046456700763,-9.696237,-1.6274158,1.9208057,9.857381309045357,2.7129486456017085,2.638466993983484,1.0,,,,
-8.6797070573193,4.870282144757357,-1.84448657058721,2.0188304080170085,2.19568900172878,1.5174119405282591,-9.710607,-1.6298108,1.9255958,9.952736446345838,2.7345579031007348,2.6690052809184293,1.0,,,,
-8.753829800889301,4.898848322302362,-1.85981086324071,2.059083794846332,2.17148253958578,1.5287484017420423,-9.718989,-1.6346009,1.9064355,10.031363370343149,2.7746571898573205,2.6556370413809858,1.0,,,,
-9.915498459602,2.452165020793005,-1.71007029107051,1.6134283190357537,2.0658933138311,1.1598082958273748,-9.748927,-1.6106507,1.900448,10.214216709643985,2.3510617476086235,2.3691919439340587,1.0,,,,
-9.904102477212,2.449808924517213,-1.67640002835448,1.5566810660164017,2.129908712940201,1.1764665761546902,-9.747729,-1.6022681,1.9279907,10.20258837970841,2.287700372942415,2.4332251704821157,1.0,,,,
-10.07383092379,1.6219016398387234,-1.59498792538204,1.333385807771243,2.19872888062853,1.096384121445802,-9.751322,-1.5663428,1.9699036,10.203559889098472,2.07891899661345,2.4569222275579814,1.0,,,,
-10.09796361769,1.7045242339159032,-1.5529604820030298,1.3590217222539336,2.22467149264553,1.1352859572757603,-9.760902,-1.5226337,1.97888485,10.24081403445046,2.063643937364469,2.4976063450786694,1.0,,,,
-10.13001951556,1.7537413421356929,-1.55458035319031,1.374575538825543,2.2297636635526,1.15617726957056,-9.784852,-1.4801221,2.0429516,10.280705427194302,2.075133245471924,2.511691038716973,1.0,,,,
-10.17604903376,1.8163482664016743,-1.55868553634044,1.4065938358936716,2.23216191610497,1.1764278706093467,-9.944121,-1.3962964,2.1034258,10.336880330271228,2.0995253797872886,2.5231982392304912,1.0,,,,
-9.845004044611,3.147480329024588,-1.67249578741504,1.7880361875192787,2.22793195232103,1.288546592748341,-10.050699,-1.3789325,2.15372135,10.33589556158554,2.44832913775896,2.573719702270695,1.0,,,,
-9.747861213858,3.434322724073111,-1.6722249101072,1.7324994098056794,2.2513835045851303,1.277315258649826,-10.029743,-1.3675561,2.191443,10.335152191318814,2.407880884711713,2.5884864215787755,1.0,,,,
-9.6501700457686,3.695324252717208,-1.7958856372587997,1.9669509637325808,2.200951218924029,1.3156456493477915,-9.988429,-1.3974938,2.1465362,10.333499080416544,2.6634754205438003,2.5641976801196407,1.0,,,,
-9.7960200306286,3.818437892823077,-1.85941592517448,2.0354569313752644,2.20526261283803,1.3063177267773114,-10.06207575,-1.4394068,2.1680914,10.513918222138877,2.756902700908408,2.5631326916244226,1.0,,,,
-9.53092633452673,4.606754292187607,-1.97045046744658,2.366908687196818,2.20369483323593,1.3997647820347985,-10.084229,-1.472937,2.1507275,10.585874640423627,3.079761643080226,2.610672779774528,1.0,,,,
-8.30479967706513,6.247802031261632,-2.26097771322311,2.9861112585170635,2.16592214191569,1.6249259789996426,-9.818382,-1.5495776,2.1112096,10.392532314023278,3.7455147400502864,2.7076933286597646,1.0,,,,
-7.756027056489129,6.74587931219448,-2.510309664178369,3.195004690599229,2.1657159307142204,1.7270831153495596,-9.6621075,-1.7160316,2.1327648,10.279243327973363,4.063214193593343,2.770043606132384,1.0,,,,
-7.69619922827833,6.925201171094012,-2.70779674688052,3.2680586447266733,2.18322807401099,1.7441619761981022,-9.624386,-1.9082318,2.1363573,10.353255228259073,4.244098317403766,2.794384694770032,1.0,,,,
-7.09170564069023,7.562519166374206,-2.87876449837167,3.475296445479105,2.19937098460624,1.845905806870276,-9.3771005,-2.071692,2.14474,10.367448337752874,4.512756410559382,2.87134131996968,1.0,,,,
-7.131550863025731,7.618342666530198,-2.91397535668094,3.5109428268923377,2.20493653133574,1.8545469321100168,-9.363329,-2.1136048,2.15911,10.435428246919122,4.562671576286262,2.8811611254175915,1.0,,,,
-7.1450303929422585,7.401257315226919,-3.06012950689431,3.5406080625440595,2.1848927324252503,1.9263048695242355,-9.196875,-2.20641175,2.1722827,10.287374259852152,4.67977542746628,2.912800491375517,1.0,,,,
-7.20164577999526,7.268779777719938,-3.04167743858297,3.4827481106249296,2.15003621663595,1.890204566548731,-9.1693325,-2.2387445,2.1219873,10.232246156026244,4.6239956793282335,2.8627834420800857,1.0,,,,
-6.73621408765806,7.169562921983841,-3.384644233207049,3.6476384757535207,1.9120100742477504,2.139946445309066,-8.884325,-2.4225624,2.02019895,9.837642640747244,4.97605094780783,2.869695682962881,1.0,,,,
-6.26564388238306,6.965538250908844,-3.4961709526325504,3.810068628765084,1.64520621567855,2.3324528703460143,-8.647218,-2.513573,1.8309925,9.368938914611329,5.1710573663353845,2.8543019960215665,1.0,,,,
-6.09239990605493,6.533851484337965,-3.8224718863111504,3.777616004005455,1.52277521309918,2.534581607291645,-8.284372,-2.81534545,1.834585,8.933563221620114,5.374167283901504,2.9568476919940183,1.0,,,,
-6.62650459148153,5.525390707181082,-4.14823501823383,3.540856183986418,0.91798176756492,2.964762281391445,-8.1580355,-3.2781830000000003,1.6561561,8.627891142563684,5.453945020091079,3.103627862799118,1.0,,,,
-7.80373045913,0.6960358895421078,-5.23370361859417,1.0377469065313472,2.74559817903794,1.3247237970957442,-7.749086,-5.3384986,3.0326935,7.834709633310222,5.335594831815952,3.0484754385312374,0.0,,,,
-7.69482784216,0.2152482573217641,-5.409973702219999,0.3471861864006626,3.08216703987,0.3233375418011922,-7.7526784,-5.3241286,3.1039453,7.69783783492227,5.42110262831644,3.0990806423194344,0.0,,,,
-7.76204909435,0.2646936213275551,-5.29027278086,0.4431247651178648,3.13043602385,0.3424997222638317,-7.777826,-5.2498827,3.1476544,7.766560941386551,5.3087988898967495,3.149116663315064,0.0,,,,
-7.575475874631,1.1995577510937965,-5.32920549925,0.8834644276823749,3.19986632278,0.4103334983496528,-7.796986,-5.2187476,3.2189062,7.66986137588715,5.40193860092991,3.226068515008549,0.0,,,,
-6.972487076261999,2.20179867926275,-5.660288446689999,1.4560081205221558,3.1582980043,0.4747355557053501,-7.795789,-5.2187476,3.2189062,7.311873457100021,5.844555153881154,3.1937783473209644,0.0,,,,
-6.322510270362001,2.7577887061737334,-6.04786559366,1.8082611568954643,3.04338927776,0.6353592542665127,-7.7754307,-5.219945,3.2165112,6.89779201387896,6.312407357776695,3.1090030038529446,0.0,,,,
-5.671795918799,3.081211500090133,-6.445788146829999,2.02569560815557,2.90530358813,0.7588852911340108,-7.733518,-5.237908,3.202141,6.454698540814488,6.756598813805278,3.002781348067255,0.0,,,,
-5.039648835669,3.226637040298863,-6.842642403190001,2.1426442921137343,2.7738179745,0.8175607824900099,-7.66047,-5.3163445,3.138673,5.984082801623697,7.170263567014911,2.8917938703726724,0.0,,,,
